Time,iter,,Zmp-ref1,Zmp-FT_1_1,Zmp-FT_1_2,Zmp-FT_1_3,,Zmp-ref3,Zmp-FT_3_1,Zmp-FT_3_2,Zmp-FT_3_3,,Zmp-ref5,Zmp-FT_5_1,Zmp-FT_5_2,Zmp-FT_5_3,,Zmp-ref7,Zmp-FT_7_1,Zmp-FT_7_2,Zmp-FT_7_3,,Zmp-ref9,Zmp-FT_9_1,Zmp-FT_9_2,Zmp-FT_9_3
16.1,534,,0.0099999998,0.01095615,0.00771419,0.00869896,,0.0299999993,0.03306688,0.02914284,0.0290168,,0.0500000007,0.0526102,0.05558838,0.05626721,,0.0700000003,0.07171459,0.07572864,0.07694642,,0.0900000036,0.09473682,0.10068661,0.09482527
16.13,535,,0.0099999998,0.01090802,0.0076492,0.00867515,,0.0299999993,0.0329239,0.02904714,0.02901573,,0.0500000007,0.05280052,0.05524705,0.05585255,,0.0700000003,0.07185441,0.07516576,0.07673385,,0.0900000036,0.09501521,0.10140823,0.09475762
16.16,536,,0.0099999998,0.01092566,0.00761139,0.00881728,,0.0299999993,0.03281457,0.02908531,0.02889747,,0.0500000007,0.05286474,0.0549756,0.05555201,,0.0700000003,0.07165818,0.07462361,0.07715613,,0.0900000036,0.09508977,0.10246177,0.09535729
16.19,537,,0.0099999998,0.01092674,0.00770005,0.00885885,,0.0299999993,0.03265534,0.02914943,0.02920433,,0.0500000007,0.05309091,0.0548154,0.05553457,,0.0700000003,0.07184918,0.07426491,0.07743011,,0.0900000036,0.09529515,0.10322884,0.09570886
16.22,538,,0.0099999998,0.01096853,0.00759822,0.0089669,,0.0299999993,0.0325138,0.02926032,0.02913579,,0.0500000007,0.05314071,0.05471267,0.05519829,,0.0700000003,0.07170893,0.0740909,0.07799315,,0.0900000036,0.09581815,0.10407552,0.09647528
16.25,539,,0.0099999998,0.01107828,0.00765475,0.00895218,,0.0299999993,0.03243339,0.02937991,0.02942509,,0.0500000007,0.05306831,0.05461757,0.05529798,,0.0700000003,0.07147346,0.07406027,0.07866884,,0.0900000036,0.09627766,0.10450344,0.09701741
16.28,540,,0.0099999998,0.01110884,0.00768035,0.00895254,,0.0299999993,0.03234372,0.02948743,0.02956734,,0.0500000007,0.05322344,0.05465494,0.05519751,,0.0700000003,0.07146744,0.07420973,0.07949843,,0.0900000036,0.09638529,0.10488527,0.09789824
16.31,541,,0.0099999998,0.0112243,0.00773088,0.00890052,,0.0299999993,0.03228245,0.02945576,0.02970901,,0.0500000007,0.05324297,0.05465162,0.05528191,,0.0700000003,0.07141267,0.0748507,0.07971507,,0.0900000036,0.09658618,0.10510793,0.09838701
16.34,542,,0.0099999998,0.01140144,0.00764423,0.00892811,,0.0299999993,0.03231774,0.02956794,0.02973238,,0.0500000007,0.0533594,0.05467286,0.0553113,,0.0700000003,0.07139967,0.0753146,0.08037502,,0.0900000036,0.09659145,0.10496543,0.09912737
16.37,543,,0.0099999998,0.01127421,0.00772726,0.00890626,,0.0299999993,0.0323228,0.02966664,0.02977656,,0.0500000007,0.05329226,0.054902,0.05536168,,0.0700000003,0.07124501,0.07598943,0.08076179,,0.0900000036,0.09630387,0.10496482,0.09953061
16.4,544,,0.0099999998,0.01125712,0.00785717,0.00884407,,0.0299999993,0.03243643,0.02960652,0.02991985,,0.0500000007,0.0533805,0.05490557,0.05551214,,0.0700000003,0.07132581,0.07676779,0.08110281,,0.0900000036,0.09638961,0.10481387,0.10002372
16.43,545,,0.0099999998,0.01126452,0.00767043,0.00883028,,0.0299999993,0.03231548,0.02956291,0.02992967,,0.0500000007,0.05332734,0.05506648,0.05555977,,0.0700000003,0.07161492,0.0772028,0.08124964,,0.0900000036,0.0960919,0.10468087,0.10021739
16.46,546,,0.0099999998,0.01133712,0.00767813,0.00876262,,0.0299999993,0.03263781,0.0297476,0.02988815,,0.0500000007,0.05341063,0.05501856,0.05574369,,0.0700000003,0.07170471,0.07800914,0.08174971,,0.0900000036,0.09597507,0.10417229,0.10016623
16.5,547,,0.0099999998,0.01117271,0.00776321,0.00873479,,0.0299999993,0.03280299,0.02992099,0.0299288,,0.0500000007,0.05345768,0.05530316,0.05568932,,0.0700000003,0.07189784,0.07824234,0.08171478,,0.0900000036,0.09552659,0.10396352,0.10021431
16.52,548,,0.0099999998,0.0111167,0.00766869,0.00864856,,0.0299999993,0.03289876,0.02983646,0.02998484,,0.0500000007,0.05322035,0.05515232,0.05585059,,0.0700000003,0.07184267,0.07902966,0.08196979,,0.0900000036,0.09536398,0.10385892,0.09981694
16.55,549,,0.0099999998,0.01106211,0.0076494,0.00875275,,0.0299999993,0.0330746,0.02968426,0.02983358,,0.0500000007,0.05334268,0.05514399,0.05583727,,0.0700000003,0.07213255,0.07906204,0.08192564,,0.0900000036,0.09515356,0.10336678,0.09917592
16.58,550,,0.0099999998,0.01104025,0.00771218,0.00875052,,0.0299999993,0.03319907,0.02981825,0.02983384,,0.0500000007,0.05318824,0.05534868,0.05596262,,0.0700000003,0.07190337,0.07925189,0.08185841,,0.0900000036,0.09514371,0.10342863,0.09863284
16.61,551,,0.0099999998,0.01096876,0.00766158,0.00866917,,0.0299999993,0.03339915,0.02970672,0.02970201,,0.0500000007,0.05288365,0.05516974,0.0559279,,0.0700000003,0.07192624,0.0793358,0.08189817,,0.0900000036,0.09479633,0.10342978,0.0985029
16.64,552,,0.0099999998,0.01099944,0.00765848,0.00869801,,0.0299999993,0.0333735,0.02971737,0.02984048,,0.0500000007,0.05291098,0.05522944,0.05608778,,0.0700000003,0.07187078,0.07918513,0.08182829,,0.0900000036,0.09479921,0.10325044,0.09726214
16.67,553,,0.0099999998,0.01098854,0.00768507,0.00868559,,0.0299999993,0.03343365,0.02946126,0.02972527,,0.0500000007,0.05268873,0.0553763,0.05615477,,0.0700000003,0.07189668,0.07896192,0.08164657,,0.0900000036,0.094881,0.10339679,0.09686571
16.7,554,,0.0099999998,0.01091928,0.00769654,0.0087233,,0.0299999993,0.03342356,0.02944692,0.02965937,,0.0500000007,0.05255813,0.05555258,0.05620521,,0.0700000003,0.0718234,0.07873189,0.08150644,,0.0900000036,0.09498958,0.10330461,0.09604201
16.73,555,,0.0099999998,0.01091448,0.00762731,0.00875241,,0.0299999993,0.033268,0.02918386,0.0295008,,0.0500000007,0.05243132,0.05571758,0.05621573,,0.0700000003,0.07153432,0.07845505,0.08131658,,0.0900000036,0.0953268,0.10332946,0.09583802
16.76,556,,0.0099999998,0.01097477,0.00771748,0.00874082,,0.0299999993,0.03328919,0.02918096,0.02926059,,0.0500000007,0.05225823,0.05577956,0.05642264,,0.0700000003,0.07142826,0.07799931,0.08111863,,0.0900000036,0.09538789,0.10355565,0.09506413
16.79,557,,0.0099999998,0.01100027,0.00771339,0.0088212,,0.0299999993,0.03324281,0.0289603,0.02924731,,0.0500000007,0.05206404,0.05578693,0.05645693,,0.0700000003,0.07124051,0.07769743,0.08085177,,0.0900000036,0.09569736,0.1034164,0.09484801
16.83,558,,0.0099999998,0.01102317,0.00763937,0.00882763,,0.0299999993,0.03312793,0.0290294,0.02931269,,0.0500000007,0.0520689,0.05602561,0.05657243,,0.0700000003,0.07124887,0.07742219,0.08053668,,0.0900000036,0.09594449,0.10317993,0.09455657
16.85,559,,0.0099999998,0.01106277,0.00772878,0.00889955,,0.0299999993,0.03320099,0.02893779,0.02910187,,0.0500000007,0.05231889,0.05596736,0.05665306,,0.0700000003,0.07115668,0.07731231,0.08023439,,0.0900000036,0.09629409,0.10322694,0.09450996
16.88,560,,0.0099999998,0.01110639,0.00769112,0.00881334,,0.0299999993,0.03294828,0.02901288,0.02910916,,0.0500000007,0.05247189,0.05588619,0.05631907,,0.0700000003,0.07099302,0.07699782,0.07991935,,0.0900000036,0.09652057,0.10288213,0.09457802
16.91,561,,0.0099999998,0.01102611,0.00778508,0.00878263,,0.0299999993,0.03291942,0.02911423,0.02908354,,0.0500000007,0.05262922,0.05584652,0.05638162,,0.0700000003,0.07112297,0.07696431,0.07930629,,0.0900000036,0.09632957,0.10265166,0.09491915
16.94,562,,0.0099999998,0.01108321,0.00767306,0.00872152,,0.0299999993,0.03295116,0.02913915,0.02921187,,0.0500000007,0.05259763,0.05576577,0.05614533,,0.0700000003,0.07119098,0.07665664,0.07907817,,0.0900000036,0.09637491,0.10214108,0.09518548
16.97,563,,0.0099999998,0.01107623,0.0076976,0.00873062,,0.0299999993,0.03281478,0.02929321,0.02921279,,0.0500000007,0.05287105,0.05565212,0.05619311,,0.0700000003,0.07130958,0.0765522,0.07872422,,0.0900000036,0.09610029,0.10197563,0.0953995
17,564,,0.0099999998,0.01111479,0.00769538,0.00874221,,0.0299999993,0.03274257,0.02943141,0.02942993,,0.0500000007,0.05308715,0.05544311,0.05568352,,0.0700000003,0.0716607,0.07649951,0.07849804,,0.0900000036,0.09617068,0.10161595,0.09613778
17.03,565,,0.0099999998,0.01111005,0.00756125,0.0088382,,0.0299999993,0.03271465,0.02964895,0.0294225,,0.0500000007,0.05334691,0.05519532,0.05572207,,0.0700000003,0.07183357,0.07651251,0.07829729,,0.0900000036,0.09573799,0.10138932,0.09631091
17.06,566,,0.0099999998,0.01124008,0.00761406,0.00883092,,0.0299999993,0.03270901,0.02967512,0.0296304,,0.0500000007,0.05327655,0.05490727,0.05530095,,0.0700000003,0.07187498,0.07647831,0.07830735,,0.0900000036,0.09564283,0.10116571,0.09692612
17.09,567,,0.0099999998,0.01118786,0.0076332,0.00887881,,0.0299999993,0.03265668,0.02994884,0.02976624,,0.0500000007,0.05353999,0.05485379,0.05508923,,0.0700000003,0.07218002,0.07637565,0.07819932,,0.0900000036,0.09538203,0.10126808,0.0972766
17.12,568,,0.0099999998,0.01119147,0.00766402,0.0088047,,0.0299999993,0.03268347,0.02980175,0.02985883,,0.0500000007,0.05341651,0.05457666,0.05501749,,0.0700000003,0.07228294,0.0763768,0.07843081,,0.0900000036,0.09534524,0.10131563,0.09727812
17.15,569,,0.0099999998,0.01120928,0.00767398,0.00887543,,0.0299999993,0.03248569,0.02974918,0.02988206,,0.0500000007,0.05339309,0.05466988,0.05521319,,0.0700000003,0.07229327,0.07618538,0.07885695,,0.0900000036,0.0950711,0.10141012,0.09751869
17.19,570,,0.0099999998,0.01118297,0.00763838,0.00879321,,0.0299999993,0.03259683,0.02987451,0.03005917,,0.0500000007,0.05352476,0.05469136,0.05519082,,0.0700000003,0.0720011,0.07631073,0.07921753,,0.0900000036,0.09491035,0.10188308,0.09759454
17.21,571,,0.0099999998,0.01129812,0.00763737,0.00876399,,0.0299999993,0.03249441,0.0298302,0.02992442,,0.0500000007,0.05344074,0.05467113,0.05544516,,0.0700000003,0.07175886,0.07630562,0.0795263,,0.0900000036,0.09492243,0.10188894,0.09769308
17.24,572,,0.0099999998,0.01127557,0.00758315,0.00886249,,0.0299999993,0.03254861,0.02984521,0.03001788,,0.0500000007,0.05313969,0.05480408,0.05541094,,0.0700000003,0.07174182,0.07644404,0.07993679,,0.0900000036,0.09507263,0.10287528,0.09791669
17.27,573,,0.0099999998,0.01120743,0.00774185,0.00875827,,0.0299999993,0.0325594,0.02967075,0.03002254,,0.0500000007,0.05315641,0.05498176,0.0556888,,0.0700000003,0.07148128,0.07647406,0.08067165,,0.0900000036,0.09529429,0.10317533,0.0978725
17.3,574,,0.0099999998,0.01120074,0.00770766,0.00873203,,0.0299999993,0.03256232,0.02965182,0.02992345,,0.0500000007,0.05304712,0.05555424,0.05597062,,0.0700000003,0.07146926,0.07671018,0.08095641,,0.0900000036,0.09532338,0.10358642,0.09769356
17.34,575,,0.0099999998,0.01115297,0.00768567,0.00877906,,0.0299999993,0.03273439,0.02940876,0.02990268,,0.0500000007,0.05283541,0.05560704,0.05613595,,0.0700000003,0.07144412,0.0768219,0.08154862,,0.0900000036,0.09544391,0.10440446,0.09765124
17.37,576,,0.0099999998,0.01113306,0.00766338,0.00874929,,0.0299999993,0.03286555,0.02942477,0.0297004,,0.0500000007,0.0528475,0.05583184,0.05645185,,0.0700000003,0.07131997,0.07724957,0.08162777,,0.0900000036,0.09556206,0.10454957,0.09783146
17.39,577,,0.0099999998,0.01101221,0.00776046,0.00866352,,0.0299999993,0.03292207,0.02929513,0.02953504,,0.0500000007,0.05250088,0.05591199,0.0567041,,0.0700000003,0.07119589,0.07754864,0.08197658,,0.0900000036,0.09584779,0.10499333,0.09753154
17.42,578,,0.0099999998,0.01100467,0.00768698,0.00868797,,0.0299999993,0.03303146,0.02929542,0.02951006,,0.0500000007,0.05254094,0.05601296,0.05657275,,0.0700000003,0.0712787,0.07770213,0.08222882,,0.0900000036,0.09593143,0.104921,0.09744969
17.45,579,,0.0099999998,0.01097241,0.00765639,0.00874022,,0.0299999993,0.03303377,0.02934161,0.02944192,,0.0500000007,0.05248284,0.05587601,0.05660769,,0.0700000003,0.07133909,0.07785474,0.08197033,,0.0900000036,0.09610271,0.10504183,0.09749801
17.48,580,,0.0099999998,0.01105116,0.00767698,0.00884355,,0.0299999993,0.0332396,0.02926984,0.02927068,,0.0500000007,0.05253965,0.0559924,0.05668354,,0.0700000003,0.07169575,0.0781912,0.08194879,,0.0900000036,0.09605377,0.10495934,0.09749115
17.51,581,,0.0099999998,0.01090627,0.00767994,0.00871165,,0.0299999993,0.03322359,0.02924887,0.02928607,,0.0500000007,0.0525431,0.05577838,0.05630494,,0.0700000003,0.07161119,0.07831711,0.08164446,,0.0900000036,0.09622079,0.1046107,0.09749769
17.54,582,,0.0099999998,0.01095354,0.00769321,0.00879138,,0.0299999993,0.03336687,0.02918234,0.02907679,,0.0500000007,0.05265904,0.05584272,0.05614654,,0.0700000003,0.07181758,0.07853127,0.08144519,,0.0900000036,0.09599061,0.10420972,0.09755934
17.57,583,,0.0099999998,0.01096077,0.00751362,0.00868802,,0.0299999993,0.03329354,0.02932732,0.02920849,,0.0500000007,0.05289331,0.05561082,0.05608124,,0.0700000003,0.07174724,0.07856201,0.08118767,,0.0900000036,0.09584847,0.10391368,0.0975215
17.6,584,,0.0099999998,0.01102391,0.00761742,0.00889202,,0.0299999993,0.03323334,0.02922285,0.02935073,,0.0500000007,0.05293907,0.05530311,0.05598278,,0.0700000003,0.07182061,0.07866742,0.08071677,,0.0900000036,0.09580168,0.10363464,0.09750045
17.63,585,,0.0099999998,0.01099089,0.00754752,0.00869742,,0.0299999993,0.03320114,0.02939496,0.02938413,,0.0500000007,0.05275817,0.05532249,0.05571964,,0.0700000003,0.07177401,0.07860463,0.08021577,,0.0900000036,0.09552915,0.10324761,0.09751834
17.66,586,,0.0099999998,0.01106124,0.00760061,0.00881234,,0.0299999993,0.03297792,0.02926913,0.0293834,,0.0500000007,0.05297082,0.05496524,0.05572126,,0.0700000003,0.07182564,0.07820828,0.07989163,,0.0900000036,0.09547742,0.10253832,0.09751826
17.69,587,,0.0099999998,0.01115316,0.00767867,0.00886411,,0.0299999993,0.03297464,0.02929968,0.02942377,,0.0500000007,0.05287003,0.05503168,0.05545856,,0.0700000003,0.07184418,0.07807331,0.07959475,,0.0900000036,0.09538785,0.10222018,0.09703355
17.72,588,,0.0099999998,0.01111424,0.00760805,0.00886136,,0.0299999993,0.03300548,0.02942273,0.02960689,,0.0500000007,0.05297346,0.05495607,0.05560271,,0.0700000003,0.07170726,0.07757998,0.07930833,,0.0900000036,0.09526244,0.1017797,0.09694874
17.75,589,,0.0099999998,0.0112104,0.00758372,0.00891456,,0.0299999993,0.03289351,0.02952433,0.02957352,,0.0500000007,0.05296198,0.05483421,0.05547419,,0.0700000003,0.07173214,0.07729036,0.0792954,,0.0900000036,0.09538625,0.10183516,0.09684683
17.78,590,,0.0099999998,0.0111605,0.00766617,0.00886052,,0.0299999993,0.03266386,0.02962552,0.0296157,,0.0500000007,0.05293991,0.05518094,0.05553905,,0.0700000003,0.0717307,0.07696456,0.07915065,,0.0900000036,0.09514563,0.10172555,0.09650943
17.81,591,,0.0099999998,0.01123166,0.00770763,0.0087742,,0.0299999993,0.0326829,0.0295619,0.02968158,,0.0500000007,0.05287822,0.05511008,0.05565706,,0.0700000003,0.07162111,0.0765681,0.07909943,,0.0900000036,0.09537361,0.10168906,0.09621236
17.84,592,,0.0099999998,0.01111832,0.00757926,0.00888596,,0.0299999993,0.03277561,0.02962004,0.02978148,,0.0500000007,0.05316435,0.05516824,0.05574676,,0.0700000003,0.07155744,0.07620589,0.07916516,,0.0900000036,0.09526969,0.10175268,0.09613255
17.88,593,,0.0099999998,0.01120418,0.00760904,0.00874383,,0.0299999993,0.03269617,0.02975323,0.02967623,,0.0500000007,0.05296728,0.05512786,0.05573359,,0.0700000003,0.07164872,0.07614408,0.07918076,,0.0900000036,0.0956493,0.10192256,0.09584843
17.9,594,,0.0099999998,0.01124796,0.00757628,0.00878939,,0.0299999993,0.03272734,0.02982544,0.02981679,,0.0500000007,0.05300298,0.05522671,0.05575598,,0.0700000003,0.07136419,0.07596349,0.07930725,,0.0900000036,0.09541316,0.1018264,0.09583464
17.93,595,,0.0099999998,0.01112793,0.00762844,0.00875833,,0.0299999993,0.03273385,0.02965673,0.02980162,,0.0500000007,0.05316256,0.05538719,0.05607502,,0.0700000003,0.07145736,0.07606123,0.07952539,,0.0900000036,0.09578323,0.10202801,0.09569962
17.96,596,,0.0099999998,0.01110013,0.00763224,0.00880662,,0.0299999993,0.03265709,0.02978577,0.02988927,,0.0500000007,0.05311771,0.0555112,0.05594685,,0.0700000003,0.07151894,0.07604828,0.07960993,,0.0900000036,0.09582045,0.10237445,0.0955973
17.99,597,,0.0099999998,0.01116146,0.00759134,0.00872445,,0.0299999993,0.03271179,0.02963248,0.02993834,,0.0500000007,0.05284714,0.05540298,0.05592492,,0.0700000003,0.07155332,0.07612643,0.079935,,0.0900000036,0.095808,0.10267189,0.09585243
18.02,598,,0.0099999998,0.01123158,0.00763547,0.00880693,,0.0299999993,0.03272988,0.02963749,0.02983195,,0.0500000007,0.05311269,0.05544383,0.05600917,,0.0700000003,0.07152805,0.07641236,0.07995973,,0.0900000036,0.09593896,0.10278703,0.095973
18.05,599,,0.0099999998,0.01116496,0.00760662,0.00880601,,0.0299999993,0.03285509,0.02964571,0.02989169,,0.0500000007,0.05285078,0.05553458,0.05587965,,0.0700000003,0.07154065,0.07679436,0.08018865,,0.0900000036,0.09573476,0.10290261,0.09607363
18.09,600,,0.0099999998,0.01107722,0.00758816,0.008836,,0.0299999993,0.03282363,0.02953885,0.02985076,,0.0500000007,0.0528015,0.0552828,0.05594514,,0.0700000003,0.07158827,0.07677767,0.08031753,,0.0900000036,0.09586965,0.10302006,0.09648111
18.11,601,,0.0099999998,0.01112269,0.00764316,0.00879842,,0.0299999993,0.03285848,0.02938177,0.02974579,,0.0500000007,0.05278613,0.05555205,0.05608454,,0.0700000003,0.0715048,0.07708989,0.08054673,,0.0900000036,0.09565598,0.10338934,0.0967709
18.15,602,,0.0099999998,0.0109975,0.00758273,0.00884048,,0.0299999993,0.03294843,0.02938944,0.02972178,,0.0500000007,0.05293074,0.05538363,0.05619007,,0.0700000003,0.07160797,0.07748876,0.08062726,,0.0900000036,0.09583722,0.10327327,0.09706708
18.17,603,,0.0099999998,0.0110557,0.00760714,0.00883492,,0.0299999993,0.03286535,0.02932839,0.02948449,,0.0500000007,0.05265855,0.05549651,0.0559983,,0.0700000003,0.07165731,0.07761686,0.08060703,,0.0900000036,0.09564614,0.10326082,0.09747329
18.21,604,,0.0099999998,0.01096847,0.00767419,0.00883725,,0.0299999993,0.03294142,0.02923957,0.02941263,,0.0500000007,0.05278998,0.05560865,0.05618331,,0.0700000003,0.07153397,0.07799076,0.08071654,,0.0900000036,0.09547691,0.10327362,0.09759279
18.23,605,,0.0099999998,0.01101331,0.00761554,0.00885937,,0.0299999993,0.03298388,0.029192,0.02949166,,0.0500000007,0.05271418,0.05557488,0.05604093,,0.0700000003,0.07148967,0.07779413,0.08088312,,0.0900000036,0.09532832,0.10321875,0.09788871
18.26,606,,0.0099999998,0.01093457,0.00761134,0.00883564,,0.0299999993,0.03300886,0.02918913,0.0293449,,0.0500000007,0.05265605,0.05559776,0.05602107,,0.0700000003,0.07157381,0.07795598,0.08099329,,0.0900000036,0.09534165,0.10337555,0.09819982
18.3,607,,0.0099999998,0.01102049,0.00764112,0.00877568,,0.0299999993,0.03298127,0.02919609,0.02936424,,0.0500000007,0.05264007,0.05551117,0.05607847,,0.0700000003,0.07132408,0.07809747,0.08128224,,0.0900000036,0.09536538,0.10319431,0.09823814
18.32,608,,0.0099999998,0.01107668,0.00765716,0.00880404,,0.0299999993,0.03323057,0.02924071,0.02933685,,0.0500000007,0.0527002,0.05552187,0.05604903,,0.0700000003,0.07148388,0.07806105,0.08091693,,0.0900000036,0.09528947,0.1034717,0.09832337
18.36,609,,0.0099999998,0.01105762,0.00761249,0.00886063,,0.0299999993,0.0330768,0.02923718,0.02920101,,0.0500000007,0.05275052,0.05543522,0.05603895,,0.0700000003,0.07156214,0.07780465,0.0809112,,0.0900000036,0.09536467,0.10316323,0.09827054
18.39,610,,0.0099999998,0.01103744,0.00760658,0.00876983,,0.0299999993,0.03306948,0.02940092,0.0293667,,0.0500000007,0.05284145,0.05554329,0.05630841,,0.0700000003,0.07137043,0.07787011,0.08121511,,0.0900000036,0.09537543,0.10339344,0.09813596
18.41,611,,0.0099999998,0.01103373,0.00756344,0.00875988,,0.0299999993,0.03315878,0.02933705,0.0293744,,0.0500000007,0.05281813,0.05562276,0.0560889,,0.0700000003,0.07162044,0.0776043,0.08086076,,0.0900000036,0.09551503,0.10344696,0.09780028
18.45,612,,0.0099999998,0.01113746,0.00767749,0.00886038,,0.0299999993,0.03307115,0.02945632,0.02948746,,0.0500000007,0.05293659,0.05542782,0.0559637,,0.0700000003,0.07168179,0.07755265,0.08078855,,0.0900000036,0.09553126,0.10343261,0.0976871
18.47,613,,0.0099999998,0.0111541,0.00762038,0.00882962,,0.0299999993,0.03300507,0.02953151,0.02948142,,0.0500000007,0.05325866,0.05529119,0.05586723,,0.0700000003,0.07167455,0.0773119,0.08057646,,0.0900000036,0.09571888,0.10357703,0.09747314
